Price,Mileage,Cylinders,Car_Age,Mileage_per_Year,Brand_Encoded,Condition_Risk,Title_Risk,Body_Risk,Fuel_Risk,Transmission_Risk,Price_Risk,Mileage_Risk,Age_Risk,Risk_Category,Condition_excellent,Condition_fair,Condition_good,Condition_like new,Condition_new,Condition_salvage,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Transmission_other,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
8500.0,1.4039663599164274,1.4909905541091564,-0.0712301575750898,16944.444444444445,-0.08694723609827647,4.0,0,2.0,2,1.0,1,2,1,Very High,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
46000.0,-0.9464333616315955,0.10030800055308994,-1.020480136236831,3140.0,0.18056927813170962,5.0,0,1.0,1,1.0,0,0,0,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9900.0,-0.08280567272542606,0.10030800055308994,-0.2172686158307423,7625.0,1.5310758520454417,1.0,0,1.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13500.0,-0.7327606596726843,0.10030800055308994,-0.728403219725526,4666.666666666667,-0.0907399104758278,2.0,0,0.0,1,1.0,0,0,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6500.0,0.1040563860219107,0.10030800055308994,-0.5093455323420473,12083.333333333334,-0.10061155131702476,1.0,0,3.0,1,1.0,1,1,0,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16000.0,-0.02593461136754096,1.4909905541091564,0.0017890715527364503,6789.473684210527,-0.10564009244470514,1.0,0,2.0,1,1.0,0,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8500.0,-0.2615514185732589,0.10030800055308994,-0.0712301575750898,5555.5,-0.0907399104758278,5.0,0,1.0,1,1.0,1,1,1,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6500.0,0.5021538155271064,1.4909905541091564,0.29386598806404146,8434.782608695652,1.5310758520454417,1.0,0,1.0,1,1.0,1,2,2,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7900.0,-0.2649555578173952,0.10030800055308994,-0.43632630321422106,7660.0,-0.07806416526416196,5.0,3,0.0,1,1.0,1,1,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
13000.0,0.1365541353692736,0.10030800055308994,-0.0712301575750898,8277.777777777777,-0.0899657856018973,5.0,0,1.0,1,1.0,0,1,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10600.0,-0.30216548082012573,0.10030800055308994,-0.728403219725526,10555.555555555555,-0.08589119605073788,1.0,0,3.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3800.0,0.16905188471663654,0.10030800055308994,0.14782752980838895,7285.714285714285,1.5310758520454417,5.0,0,1.0,1,1.0,2,2,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11900.0,0.21779850873768092,0.10030800055308994,-0.2172686158307423,9937.5,-0.0899657856018973,1.0,0,1.0,1,2.0,0,2,1,Medium,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12000.0,0.14467857270611434,0.10030800055308994,-0.6553839905976998,15000.0,-0.08589119605073788,5.0,0,3.0,1,1.0,0,1,0,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
6500.0,-0.1311460748796284,-1.2903745530029764,-0.3633070740863948,8289.285714285714,-0.08589119605073788,2.0,0,0.0,1,1.0,1,1,1,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6900.0,-0.058432360714903875,0.10030800055308994,-0.0712301575750898,6944.444444444444,-0.1270220955127657,5.0,0,3.0,1,1.0,1,1,1,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21950.0,-0.5255875075832458,0.10030800055308994,-0.9474609071090048,11250.0,1.9578145735248926,1.0,0,0.0,0,1.0,0,0,0,Low,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3400.0,0.4615316288429028,-1.2903745530029764,0.3668852171918677,7875.0,-0.12428117499903654,5.0,0,1.0,1,1.0,2,2,2,Very High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6200.0,-0.058432360714903875,-1.2903745530029764,-0.14424938670291604,7352.941176470588,-0.12428117499903654,5.0,0,1.0,1,1.0,1,1,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23500.0,-0.8302539077147731,1.4909905541091564,-0.3633070740863948,2142.8571428571427,-0.10061155131702476,5.0,0,1.0,1,2.0,0,0,1,High,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,-1.0723702647899638,-1.2903745530029764,0.6589621337031727,7.107142857142857,-0.12618548749920208,5.0,0,1.0,1,1.0,2,0,2,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5500.0,-0.6677651609779586,0.10030800055308994,-1.2395378236203098,25000.0,-0.10061155131702476,5.0,0,3.0,1,2.0,2,0,0,Very High,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5900.0,0.14061635403769399,1.4909905541091564,-0.0712301575750898,8305.555555555555,-0.07806416526416196,2.0,0,0.0,1,1.0,1,1,1,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4800.0,0.5265271275376286,0.10030800055308994,0.5859429045753465,7296.2962962962965,-0.08694723609827647,2.0,0,2.0,1,1.0,2,2,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
11500.0,0.12030526069559216,-1.2903745530029764,-0.5823647614698736,13363.636363636364,-0.10564009244470514,1.0,0,3.0,1,1.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16000.0,-0.9987547380808498,1.4909905541091564,3.2146351531770914,146.984126984127,-0.10357433762304227,2.0,0,1.0,1,1.0,0,0,2,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31500.0,-0.7408850970095251,0.10030800055308994,-0.3633070740863948,2928.5714285714284,-0.12866328227422597,5.0,0,0.0,1,1.0,0,0,1,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
10500.0,-0.3265387928306479,0.10030800055308994,-0.8744416779811786,13142.857142857143,-0.02723346586208162,2.0,0,3.0,1,1.0,1,0,0,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8900.0,-0.5946452249463919,-1.2903745530029764,-0.728403219725526,6555.555555555556,-0.1281563327485381,1.0,3,0.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29500.0,-0.9439960304305434,0.10030800055308994,-1.0934993653646572,4000.0,1.5310758520454417,5.0,0,2.0,1,1.0,0,0,0,Medium,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18700.0,-0.42403204087273666,0.10030800055308994,-0.5823647614698736,7272.727272727273,-0.0899657856018973,5.0,0,1.0,1,1.0,0,0,0,Medium,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16000.0,-0.33466323016748867,0.10030800055308994,-0.5093455323420473,7583.333333333333,-0.08129494844366653,1.0,0,2.0,1,1.0,0,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16500.0,0.16905188471663654,1.4909905541091564,-0.2902878449585686,10200.0,-0.10564009244470514,1.0,0,2.0,1,1.0,0,2,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
14000.0,0.2847844945799327,0.10030800055308994,0.14782752980838895,7964.047619047619,-0.10564009244470514,5.0,0,2.0,1,1.0,0,2,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
12500.0,-0.41590760353589595,-1.2903745530029764,-0.5823647614698736,7363.636363636364,-0.08145115549601009,1.0,0,1.0,1,1.0,0,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21000.0,0.20479940899873575,0.10030800055308994,-0.0712301575750898,8744.444444444445,-0.02723346586208162,2.0,0,4.0,2,1.0,0,2,1,High,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29500.0,-0.9683693424410655,1.4909905541091564,1.316135195853609,351.35135135135135,-0.08589119605073788,5.0,0,2.0,1,2.0,0,0,2,High,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5200.0,-0.19654779544119627,-1.2903745530029764,-0.3633070740863948,7714.285714285715,-0.13093973648058735,1.0,5,0.0,1,1.0,2,1,1,High,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4500.0,0.0471853246640256,-1.2903745530029764,0.2208467589362152,6272.727272727273,-0.10564009244470514,2.0,0,1.0,1,1.0,2,1,2,High,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9500.0,0.022812012653503414,0.10030800055308994,-0.5093455323420473,11250.0,-0.1270220955127657,2.0,0,1.0,1,1.0,1,1,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10800.0,-0.5141889219996583,1.4909905541091564,0.0017890715527364503,3626.4736842105262,-0.08589119605073788,1.0,0,3.0,1,1.0,1,0,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
17500.0,-0.8546272197252953,-1.9857158297810096,-1.020480136236831,5400.0,-0.08589119605073788,5.0,3,1.0,1,1.0,0,0,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2650.0,0.5346515648744693,-1.2903745530029764,0.3668852171918677,8250.0,-0.10564009244470514,2.0,0,1.0,1,1.0,2,2,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20000.0,-0.5353368323874547,1.4909905541091564,-0.5093455323420473,5525.0,-0.0882265364290886,5.0,3,0.0,1,1.0,0,0,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
500.0,-0.5621474755990291,0.10030800055308994,-0.8014224488533523,7875.0,-0.10061155131702476,2.0,0,2.0,2,1.0,2,0,0,Medium,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1000.0,-0.1802989207675148,0.10030800055308994,-0.14424938670291604,6470.588235294118,-0.10061155131702476,2.0,0,2.0,2,2.0,2,1,1,High,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1000.0,-0.7490095343463659,1.4909905541091564,-0.8744416779811786,5714.285714285715,-0.08589119605073788,5.0,0,2.0,2,1.0,2,0,0,High,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1000.0,-0.3265387928306479,1.4909905541091564,0.0748083006805627,4600.0,-0.1836812446911186,1.0,0,2.0,2,1.0,2,0,1,Medium,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18000.0,-0.30216548082012573,1.4909905541091564,-0.43632630321422106,7307.692307692308,-0.08589119605073788,2.0,0,1.0,1,2.0,0,0,0,Low,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15000.0,-0.22904554478855918,1.4909905541091564,0.7319813628309989,3586.206896551724,1.5310758520454417,2.0,0,3.0,1,1.0,0,1,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36500.0,-0.8741258693337131,0.10030800055308994,-1.0934993653646572,6150.0,-0.08129494844366653,5.0,0,2.0,1,1.0,0,0,0,Medium,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27500.0,-0.9935550981852718,0.10030800055308994,-1.2395378236203098,4950.0,-0.08129494844366653,5.0,0,1.0,1,1.0,0,0,0,Medium,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28500.0,-0.23716998212539991,1.4909905541091564,-0.8014224488533523,12875.0,-0.08589119605073788,2.0,0,2.0,1,1.0,0,1,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17500.0,0.36129232098096187,1.4909905541091564,0.14782752980838895,8412.47619047619,1.5310758520454417,1.0,0,2.0,2,1.0,0,2,2,High,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27500.0,-0.18842335810435554,1.4909905541091564,-0.8744416779811786,15571.42857142857,-0.08589119605073788,2.0,0,2.0,1,1.0,0,1,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25500.0,-0.6677651609779586,1.4909905541091564,-0.8744416779811786,7142.857142857143,-0.10061155131702476,5.0,0,3.0,1,1.0,0,0,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49999.0,-0.8505650010568749,0.10030800055308994,-1.020480136236831,5500.0,0.21293900792656495,5.0,0,2.0,2,1.0,0,0,0,High,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27500.0,-0.9927914010756087,0.10030800055308994,-1.2395378236203098,4997.0,-0.08129494844366653,5.0,0,1.0,1,1.0,0,0,0,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1500.0,-0.006435961759123211,0.10030800055308994,-0.43632630321422106,10107.692307692309,-0.1270220955127657,5.0,4,0.0,1,1.0,2,1,0,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
26000.0,-0.19654779544119627,0.10030800055308994,-0.8014224488533523,13500.0,1.9578145735248926,5.0,0,0.0,0,1.0,0,1,0,Low,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
28000.0,-0.3427876675043294,-1.2903745530029764,2.9955774657936125,1500.0,-0.12207955785108511,5.0,0,3.0,1,2.0,0,0,2,Very High,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27000.0,-0.6271429742937549,0.10030800055308994,-0.9474609071090048,9166.666666666666,-0.0899657856018973,5.0,0,1.0,1,1.0,0,0,0,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15500.0,0.042310662261921164,0.10030800055308994,-0.43632630321422106,10569.23076923077,-0.0899657856018973,1.0,0,1.0,1,2.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13900.0,-0.49055493378678855,1.4909905541091564,0.0017890715527364503,3779.5789473684213,-0.08589119605073788,1.0,0,2.0,2,1.0,0,0,1,Low,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8500.0,0.08619074831819794,1.4909905541091564,0.14782752980838895,6800.047619047619,-0.08589119605073788,2.0,0,4.0,2,1.0,1,1,2,Very High,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
19500.0,-0.19857890477540646,0.10030800055308994,-0.8744416779811786,15392.857142857143,-0.08129494844366653,1.0,0,1.0,1,1.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22500.0,-0.9611792153979615,0.10030800055308994,-1.1665185944924836,4628.333333333333,-0.08589119605073788,5.0,5,3.0,1,1.0,0,0,0,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4800.0,-1.0739789033826581,0.10030800055308994,2.9225582366657865,0.01694915254237288,-0.15292231165274645,5.0,3,3.0,0,1.0,2,0,2,Very High,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6000.0,-0.6596407236411178,0.10030800055308994,-0.5093455323420473,4250.0,-0.13093973648058735,1.0,0,1.0,0,1.0,1,0,0,Low,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4500.0,0.3884116928113362,0.10030800055308994,-0.14424938670291604,10588.235294117647,-0.10061155131702476,2.0,0,4.0,1,1.0,2,2,1,Very High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29000.0,-0.41590760353589595,0.10030800055308994,-0.6553839905976998,8100.0,-0.10564009244470514,5.0,0,2.0,1,1.0,0,0,0,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6000.0,0.3068992130108132,-1.2903745530029764,0.2208467589362152,7725.772727272727,-0.10564009244470514,5.0,0,2.0,1,1.0,1,2,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16900.0,0.14467857270611434,0.10030800055308994,-0.5823647614698736,13636.363636363636,-0.08589119605073788,1.0,0,2.0,1,1.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5999.0,0.07155863667454779,0.10030800055308994,-0.14424938670291604,8294.117647058823,-0.07806416526416196,5.0,0,0.0,2,1.0,1,1,1,High,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
32000.0,-0.68401403565164,0.10030800055308994,-0.8014224488533523,6000.0,-0.08694723609827647,1.0,0,4.0,1,1.0,0,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
49850.0,-1.007366641657901,1.4909905541091564,-0.8014224488533523,1025.0,-0.07806416526416196,5.0,0,2.0,1,1.0,0,0,0,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5900.0,-0.35091210484117014,-1.2903745530029764,-0.43632630321422106,6846.153846153846,-0.08129494844366653,1.0,0,1.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12500.0,-0.3102899181569665,0.10030800055308994,-0.8014224488533523,11750.0,1.5310758520454417,1.0,3,3.0,1,1.0,0,0,0,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16500.0,-0.7815072836937288,-1.2903745530029764,-1.020480136236831,7200.0,-0.10564009244470514,5.0,3,0.0,1,1.0,0,0,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7100.0,0.5590248768849915,-1.2903745530029764,-0.0712301575750898,11166.666666666666,1.5310758520454417,1.0,0,4.0,1,1.0,1,2,1,High,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23500.0,-0.44028091554641813,1.4909905541091564,3.5797312988162227,1147.0588235294117,-0.08145115549601009,5.0,0,0.0,1,1.0,0,0,2,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
75000.0,-0.5377741635885068,1.4909905541091564,3.725769757071875,942.8571428571429,1.5310758520454417,1.0,0,2.0,1,2.0,0,0,2,Medium,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4800.0,0.17717632205347728,0.10030800055308994,0.29386598806404146,6695.652173913043,-0.09633206073066962,1.0,0,0.0,1,1.0,2,2,2,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
15750.0,0.03906088732718487,1.4909905541091564,-0.5093455323420473,11416.666666666666,-0.026553679462118535,1.0,0,0.0,1,1.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9950.0,-0.15592560875699263,0.10030800055308994,-0.14424938670291604,6647.058823529412,-0.10564009244470514,5.0,0,3.0,1,1.0,1,1,1,Very High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7700.0,-0.1802989207675148,-1.2903745530029764,-0.2172686158307423,6875.0,-0.12618548749920208,1.0,0,1.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13500.0,0.4696560661797435,0.10030800055308994,-0.728403219725526,21111.11111111111,-0.08589119605073788,1.0,0,2.0,1,1.0,0,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5200.0,-0.5865207876095513,0.10030800055308994,-0.2172686158307423,3750.0,-0.13093973648058735,5.0,0,0.0,1,1.0,2,0,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
21850.0,-1.0725246290993637,-1.2903745530029764,-1.2395378236203098,90.0,-0.12618548749920208,0.0,3,0.0,1,1.0,0,0,0,Low,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
17898.0,-0.5865207876095513,1.4909905541091564,0.29386598806404146,2608.695652173913,-0.08589119605073788,5.0,0,3.0,1,1.0,0,0,2,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19750.0,-0.23716998212539991,0.10030800055308994,0.0017890715527364503,5421.0526315789475,0.06875302419616844,1.0,0,1.0,1,1.0,0,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10500.0,0.07968307401138852,1.4909905541091564,-0.2902878449585686,9466.666666666666,-0.08589119605073788,2.0,0,1.0,1,2.0,1,1,1,Medium,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13999.0,-0.8383783450516138,0.10030800055308994,-0.3633070740863948,2071.4285714285716,-0.1490650142511393,1.0,0,2.0,1,1.0,0,0,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4600.0,1.6341560429811357,0.10030800055308994,3.2146351531770914,5291.0,-0.08129494844366653,5.0,0,0.0,1,2.0,2,2,2,Very High,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9500.0,-0.41590760353589595,0.10030800055308994,-0.14424938670291604,4764.705882352941,-0.10141770131094481,1.0,0,0.0,1,1.0,1,0,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
500.0,-0.2615432941359221,0.10030800055308994,0.9510390502144777,3125.0,-0.09633206073066962,5.0,3,2.0,1,1.0,2,1,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
