Price,Mileage,Cylinders,Car_Age,Mileage_per_Year,Brand_Encoded,Condition_Risk,Title_Risk,Body_Risk,Fuel_Risk,Transmission_Risk,Price_Risk,Mileage_Risk,Age_Risk,Total_Risk,Risk_Category,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Condition_excellent,Condition_fair,Condition_good,Condition_like new,Condition_new,Condition_salvage,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
7800.0,1.0922998422807668,-1.1477798225000746,-0.44806269041133506,14769.23076923077,0.3045301097317832,3,0.0,2.0,1.0,1,1,2,0,10.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
4000.0,-0.5162789217211634,-1.1477798225000746,-0.1932721600369084,6037.8125,-1.1703282119431215,3,0.0,0.0,1.0,1,2,0,1,8.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7100.0,2.365184009776062,0.15765040644605063,-0.27820233682838397,17832.466666666667,-0.12119196770450724,3,0.0,,1.0,1,1,2,1,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10500.0,-1.3611642822779715,0.15765040644605063,-0.5329928672028106,3875.0,0.3045301097317832,2,0.0,0.0,1.0,1,1,0,0,5.0,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28000.0,-1.1373172977177155,1.463080635392176,-0.9576437511601883,8539.285714285714,2.309952922572823,1,0.0,2.0,1.0,1,0,0,0,5.0,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7400.0,-1.1503855774189733,-1.1477798225000746,0.06151837033751825,3105.2631578947367,-0.840895088820395,2,0.0,0.0,1.0,1,1,0,1,6.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1000.0,1.3958211772777243,0.15765040644605063,0.5710994310863715,8400.0,0.02774850802662538,4,0.0,0.0,1.0,1,2,2,2,12.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2500.0,1.3620965845002844,0.15765040644605063,0.06151837033751825,10947.368421052632,-0.12119196770450724,4,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
20000.0,0.24918502284477428,0.15765040644605063,-0.7028532207857617,14200.0,0.05921937040830597,2,0.0,2.0,1.0,1,0,1,0,7.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22500.0,-0.8468642424220161,0.15765040644605063,-0.5329928672028106,6416.666666666667,-0.07444571816567239,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
11000.0,0.6707424325627706,0.15765040644605063,-0.7028532207857617,16700.0,0.3045301097317832,3,0.0,,1.0,1,0,2,0,,,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9650.0,-0.9143134279768954,0.15765040644605063,-0.1932721600369084,4562.5,-0.9515649583463377,1,0.0,,1.0,1,1,0,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
4000.0,0.27100483437177775,0.15765040644605063,-0.27820233682838397,9552.933333333332,-0.8731744873216639,3,0.0,,1.0,1,2,1,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3900.0,1.6150310303310822,1.463080635392176,0.23137872392046935,10619.047619047618,0.05921937040830597,3,0.0,2.0,1.0,1,2,2,2,13.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
21000.0,-1.3375570673337638,-1.1477798225000746,-0.9576437511601883,6842.857142857143,3.5960597896577218,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6300.0,0.048894666339559884,-1.1477798225000746,-0.6179230439942861,11829.272727272728,-1.1703282119431215,2,0.0,0.0,1.0,1,1,1,0,6.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25000.0,-0.9855229056264594,1.463080635392176,-0.27820233682838397,4585.133333333333,0.3045301097317832,3,0.0,3.0,2.0,1,0,0,1,10.0,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3100.0,1.6993425122746815,-1.1477798225000746,-0.27820233682838397,15200.0,-0.12119196770450724,3,0.0,0.0,1.0,1,2,2,1,10.0,Medium,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8500.0,-0.290408461594261,0.15765040644605063,-0.27820233682838397,7333.333333333333,0.11441948403775018,3,0.0,,1.0,1,1,1,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1500.0,1.865672203853014,0.15765040644605063,-0.10834198324543284,13992.0,-0.840895088820395,4,2.0,0.0,1.0,1,2,2,1,13.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
45.0,-1.2684216521400122,0.15765040644605063,-1.2973644583260906,17333.333333333332,2.3721539971701184,1,1.0,2.0,2.0,1,2,0,0,9.0,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8000.0,0.164873540901175,-1.1477798225000746,-0.023411806453957296,7611.111111111111,-0.840895088820395,2,0.0,,1.0,1,1,1,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23500.0,-0.6445166857573779,0.15765040644605063,-0.5329928672028106,7416.666666666667,-0.12119196770450724,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6800.0,1.0922998422807668,0.15765040644605063,-0.023411806453957296,10666.666666666666,-0.12119196770450724,2,0.0,,1.0,1,1,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10000.0,-1.1166609846415336,1.463080635392176,0.486169254294896,2541.6666666666665,0.05921937040830597,2,0.0,2.0,1.0,1,1,0,2,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
4000.0,0.6538801361740507,-0.495064708027012,-0.3631325136198595,11857.142857142857,-0.667502768422169,2,0.0,0.0,1.0,1,2,2,1,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4500.0,0.513923076147676,-0.495064708027012,-0.10834198324543284,9276.470588235294,-0.9515649583463377,3,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6900.0,0.3503588011770934,0.15765040644605063,-0.3631325136198595,10571.42857142857,0.391413902071531,2,0.0,,1.0,1,1,1,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8295.0,0.6538801361740507,0.15765040644605063,-0.6179230439942861,15090.90909090909,-0.45934560602266494,3,0.0,0.0,1.0,1,1,2,0,8.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4900.0,0.47298142051586417,0.15765040644605063,-0.27820233682838397,10351.466666666667,0.391413902071531,2,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17500.0,-1.4707692088046505,-1.1477798225000746,-0.44806269041133506,3076.923076923077,-0.8731744873216639,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2850.0,0.2660473192334941,-1.1477798225000746,1.0806804918352249,4612.903225806452,0.2986127853433272,4,0.0,,1.0,2,2,1,2,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6300.0,0.4589519899204492,-1.1477798225000746,-0.3631325136198595,11031.42857142857,-0.12119196770450724,2,0.0,1.0,1.0,1,1,2,1,9.0,Medium,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24000.0,-0.9756247376462809,1.463080635392176,-0.7028532207857617,6936.4,0.4980530009985823,2,0.0,2.0,1.0,1,0,0,0,6.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4500.0,-0.07119860854090289,-1.1477798225000746,-0.10834198324543284,7235.294117647059,0.3045301097317832,3,0.0,1.0,1.0,1,2,1,1,10.0,Medium,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25999.0,-0.7009716540668119,0.15765040644605063,-1.042573927951664,14275.333333333334,-0.12119196770450724,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26500.0,-0.5635776630915226,0.15765040644605063,-0.7877833975772373,10422.222222222223,3.396959312998953,2,0.0,1.0,0.0,1,0,0,0,4.0,Low,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29900.0,-0.7861599754226246,-1.1477798225000746,-0.9576437511601883,11514.285714285714,-0.840895088820395,3,0.0,1.0,1.0,2,0,0,0,7.0,Medium,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20000.0,-2.1326986535438484,0.15765040644605063,-0.8727135743687128,93.125,0.11441948403775018,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3199.0,0.40094569034325295,-1.1477798225000746,-0.1932721600369084,9437.5,-1.1703282119431215,3,0.0,0.0,1.0,1,2,2,1,10.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18000.0,-0.3333398681999417,1.463080635392176,-0.7028532207857617,10745.4,2.2356122346719065,2,0.0,,1.0,1,0,1,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
9900.0,-0.037474015763463195,1.463080635392176,-0.5329928672028106,10416.666666666666,0.3045301097317832,2,0.0,2.0,1.0,1,1,1,0,8.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5200.0,0.33349650478837356,0.15765040644605063,0.3163089007119449,6681.818181818182,-0.12119196770450724,2,0.0,0.0,1.0,1,2,1,2,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1000.0,0.5358440614530118,0.15765040644605063,-0.023411806453957296,8833.333333333334,0.3045301097317832,3,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15950.0,-1.644686933757907,0.15765040644605063,-0.5329928672028106,2473.8333333333335,-1.0935690106912732,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4000.0,-0.8907062130326877,1.463080635392176,0.1464485471289938,3720.0,0.2986127853433272,3,0.0,,1.0,1,2,0,2,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10500.0,-0.8721576870050959,-1.1477798225000746,-0.9576437511601883,10785.714285714286,0.4980530009985823,2,0.0,,1.0,1,1,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16900.0,-0.7962773532558565,0.15765040644605063,-0.6179230439942861,7272.727272727273,0.2986127853433272,1,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2900.0,-0.061317302857113065,0.15765040644605063,0.06151837033751825,6504.526315789473,-0.16398553412773642,3,0.0,,1.0,1,2,1,1,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24500.0,0.23480148402519624,0.15765040644605063,-0.023411806453957296,7841.5,0.3045301097317832,3,0.0,3.0,2.0,1,0,1,1,11.0,High,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13495.0,-0.7573254485979136,-1.1477798225000746,-0.7028532207857617,8231.0,0.10935073271021777,2,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
13950.0,0.5407172651093518,1.463080635392176,-0.44806269041133506,12253.0,0.02774850802662538,2,0.0,,1.0,1,0,2,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18500.0,-0.5911812422798569,0.15765040644605063,-1.212434281534615,23040.75,0.2986127853433272,1,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3900.0,1.2440605097792454,-1.1477798225000746,-0.3631325136198595,14357.142857142857,-0.8731744873216639,2,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
12900.0,-0.43717788936167856,-1.1477798225000746,-0.6179230439942861,9208.727272727272,-0.698121841959462,1,0.0,0.0,1.0,2,0,1,0,5.0,Low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7400.0,-1.1503855774189733,-1.1477798225000746,0.06151837033751825,3105.2631578947367,-0.840895088820395,2,0.0,0.0,1.0,1,1,0,1,6.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5000.0,0.8899522856161286,-1.1477798225000746,-0.27820233682838397,12000.0,-0.12119196770450724,2,0.0,0.0,1.0,1,2,2,1,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7000.0,0.6797468988343469,0.15765040644605063,-0.10834198324543284,9854.941176470587,0.2986127853433272,3,0.0,,1.0,1,1,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7450.0,0.723015551367802,0.15765040644605063,-0.7877833975772373,18900.0,0.391413902071531,3,0.0,,1.0,1,1,2,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2950.0,1.2626090358068374,0.15765040644605063,-0.27820233682838397,13473.333333333334,0.391413902071531,3,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21000.0,-0.5939297965912183,0.15765040644605063,-0.7028532207857617,9200.0,0.02774850802662538,1,0.0,0.0,1.0,1,0,0,0,3.0,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
13000.0,-0.3915822399265801,-1.1477798225000746,-0.7028532207857617,10400.0,-0.12119196770450724,3,0.0,,1.0,1,0,1,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3500.0,1.0585752495033272,-1.1477798225000746,0.1464485471289938,9500.0,-0.840895088820395,2,0.0,,1.0,1,2,2,2,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3000.0,1.5813064375536425,0.15765040644605063,-0.3631325136198595,15785.714285714286,0.2986127853433272,3,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9895.0,-0.7794150568671366,0.15765040644605063,-0.1932721600369084,5062.5,-0.45934560602266494,2,0.0,1.0,1.0,1,1,0,1,7.0,Medium,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10000.0,1.3371741104377566,-1.1477798225000746,0.1464485471289938,10326.1,0.2986127853433272,3,0.0,,1.0,2,1,2,2,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1700.0,2.188349107547557,0.15765040644605063,0.23137872392046935,12238.095238095239,0.4980530009985823,4,0.0,2.0,1.0,1,2,2,2,14.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9000.0,0.08730697751306371,-1.1477798225000746,-0.7028532207857617,13240.0,-0.698121841959462,3,0.0,,1.0,1,1,1,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1750.0,0.5259964803619993,-1.1477798225000746,0.7409597846693227,5867.259259259259,-0.12119196770450724,3,0.0,0.0,1.0,1,2,2,2,11.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7500.0,0.164873540901175,-1.1477798225000746,-0.6179230439942861,12454.545454545454,-1.0935690106912732,3,0.0,2.0,1.0,1,1,1,0,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3900.0,1.2440605097792454,-1.1477798225000746,-0.3631325136198595,14357.142857142857,-0.8731744873216639,2,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5200.0,0.33349650478837356,0.15765040644605063,0.3163089007119449,6681.818181818182,-0.12119196770450724,2,0.0,0.0,1.0,1,2,1,2,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3700.0,0.8033306690672748,0.15765040644605063,0.06151837033751825,9203.315789473685,-0.840895088820395,2,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10900.0,-1.0053698284759827,-1.1477798225000746,-0.5329928672028106,5633.333333333333,0.11441948403775018,3,0.0,,1.0,1,0,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2500.0,0.9405391747822882,1.463080635392176,0.6560296078778471,7038.461538461538,-2.2524906906950206,3,0.0,0.0,1.0,1,2,2,2,11.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21000.0,-0.919877985785173,0.15765040644605063,-0.27820233682838397,4844.666666666667,0.3045301097317832,2,0.0,2.0,1.0,1,0,0,1,7.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3500.0,1.0344284410746802,-1.1477798225000746,0.06151837033751825,9924.631578947368,-0.12119196770450724,2,0.0,0.0,1.0,1,2,2,1,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4900.0,0.2660473192334941,-1.1477798225000746,0.5710994310863715,5720.0,0.10935073271021777,3,0.0,,1.0,2,2,1,2,,,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6850.0,-0.09573324978649028,-1.1477798225000746,-0.6179230439942861,11049.545454545454,2.3721539971701184,3,0.0,2.0,1.0,1,1,1,0,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
8000.0,0.029975169791416213,0.15765040644605063,0.23137872392046935,6142.857142857143,0.391413902071531,2,0.0,3.0,1.0,1,1,1,2,11.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
15950.0,-1.6798616840247766,0.15765040644605063,-1.042573927951664,4600.0,0.4980530009985823,2,0.0,1.0,0.0,1,0,0,0,4.0,Low,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16000.0,-1.0618247967854166,1.463080635392176,0.6560296078778471,2471.230769230769,0.3045301097317832,3,0.0,,1.0,2,0,0,2,,,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9000.0,-1.0492117990866543,-1.1477798225000746,-0.7877833975772373,7222.222222222223,-1.082730412385332,3,0.0,1.0,1.0,1,1,0,0,7.0,Medium,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7500.0,0.4852571722868522,-1.1477798225000746,-0.1932721600369084,9750.0,-0.12119196770450724,2,0.0,1.0,1.0,1,1,2,1,9.0,Medium,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6495.0,1.1260244350582065,-1.1477798225000746,-0.3631325136198595,13857.142857142857,-0.12119196770450724,2,0.0,0.0,1.0,1,1,2,1,8.0,Medium,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16500.0,-0.8552953906163759,1.463080635392176,0.40123907750342047,3326.086956521739,0.05921937040830597,3,0.0,1.0,1.0,1,0,0,2,8.0,Medium,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1000.0,0.5864309506191713,0.15765040644605063,-0.023411806453957296,9000.0,-0.997414828896031,4,0.0,,1.0,1,2,2,1,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
11999.0,0.31663420839965367,1.463080635392176,-0.1932721600369084,9125.0,0.6800426329312276,1,0.0,1.0,1.0,1,0,1,1,6.0,Medium,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
4000.0,0.4852571722868522,1.463080635392176,-0.5329928672028106,13000.0,-1.8894315172254308,3,0.0,3.0,1.0,1,2,2,0,12.0,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5900.0,0.3295844520261905,-1.1477798225000746,-0.1932721600369084,9173.0,-0.12119196770450724,3,0.0,1.0,1.0,1,1,1,1,9.0,Medium,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7995.0,-0.5337313984834884,-1.1477798225000746,-0.7028532207857617,9557.0,0.05921937040830597,2,2.0,,1.0,1,1,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7500.0,-0.533697673890711,-1.1477798225000746,-0.7028532207857617,9557.2,0.05921937040830597,2,2.0,,1.0,1,1,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
9899.0,0.17279882020387335,-1.1477798225000746,-0.6179230439942861,12497.272727272728,-0.840895088820395,2,0.0,0.0,1.0,1,1,1,0,6.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3000.0,0.3503588011770934,-1.1477798225000746,-0.10834198324543284,8705.882352941177,-1.0935690106912732,3,0.0,0.0,1.0,1,2,1,1,9.0,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7400.0,-0.5433429074250588,-0.495064708027012,-0.44806269041133506,7307.692307692308,-0.667502768422169,1,0.0,0.0,1.0,1,1,0,0,4.0,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7500.0,-0.5336470870015448,-1.1477798225000746,-0.7028532207857617,9557.5,0.4980530009985823,2,2.0,,1.0,1,1,0,0,,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1200.0,-2.1385161457979565,0.15765040644605063,-1.382294635117566,200.0,2.272737156933563,1,0.0,,2.0,1,2,0,0,,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
