Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Infiniti,fx35,10500,2012,94000,automatic,SUV,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-white-2012-infiniti-fx35-awd/7835149377.html
Toyota,tacoma 4wd,42000,2022,28200,automatic,SUV,like new,6,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/capitola-2022-toyota-highlander-limited/7835149323.html
Tesla,X,65000,2022,16311,automatic,Unknown,excellent,Unknown,electric,Unknown,clean,https://sfbay.craigslist.org/pen/cto/d/los-altos-2022-tesla-model-awd-firm/7835148730.html
Mercedes,benz c300,13500,2014,144000,automatic,sedan,like new,6,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/salinas-2014-mercedes-benz-350/7835148601.html
Lexus,rx 450h,14350,2005,245112,automatic,SUV,Unknown,8,gas,JTJHT00W354003244,clean,https://sfbay.craigslist.org/eby/cto/d/danville-2005-lexus-lx470-one-owner/7835148354.html
Honda,pilot exl 4wd,5200,2007,111782,automatic,coupe,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2007-honda-civiclx-coupe/7835148290.html
Honda,pilot exl 4wd,15000,2014,50600,automatic,sedan,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/pen/cto/d/redwood-city-2014-honda-accord-lx-50k/7835147832.html
Mini,cooper s,4900,2010,108500,automatic,hatchback,good,4,gas,WMWMF7C55ATW89093,clean,https://sfbay.craigslist.org/eby/cto/d/fremont-2010-mini-cooper/7835147098.html
Toyota,tacoma 4wd,5500,2007,186000,automatic,hatchback,excellent,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2007-toyota-prius/7835146704.html
Hyundai,sonata,7100,2017,76000,automatic,Unknown,excellent,4,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/brentwood-2017-hyundai-sonata-sport-76k/7835146668.html
Toyota,tacoma 4wd,4100,2007,232800,automatic,hatchback,good,4,hybrid,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/sunnyvale-2007-toyota-prius-clean-title/7835146583.html
Mazda,cx-50,28500,2023,17000,automatic,SUV,like new,4,gas,Unknown,lien,https://sfbay.craigslist.org/sby/cto/d/fremont-2023-mazda-cx-50-for-sale/7835146270.html
Toyota,tacoma 4wd,3800,2005,299999,manual,hatchback,excellent,4,gas,2T1KR32E25C484808,clean,https://sfbay.craigslist.org/pen/cto/d/south-san-francisco-2005-toyota-matrix/7835145015.html
Toyota,tacoma 4wd,36000,2021,36500,automatic,truck,like new,6,gas,Unknown,lien,https://sfbay.craigslist.org/nby/cto/d/richmond-2021-toyota-tacoma/7835144556.html
Mercedes-Benz,glc 300 4matic al,16000,2016,108000,automatic,sedan,excellent,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/novato-mercades-benz-glc-300/7835144453.html
Chevrolet,stylemaster,1900,2001,270122,automatic,SUV,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/vallejo-2001-chevy-suburban-4x4-runs/7835144385.html
Hino,195,20000,2017,248000,automatic,truck,good,Unknown,diesel,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-hino-box-truck/7835143507.html
Tesla,X,16895,2015,75421,automatic,sedan,good,Unknown,electric,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/cupertino-2015-tesla-model-free/7835143311.html
Camaro,Unknown,13888,1996,178600,automatic,coupe,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/santa-clara-camaro-z28-black-1996-with/7835141337.html
Ford,Unknown,6499,2014,72000,automatic,sedan,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/santa-clara-2014-ford-focus-se-sedan/7835141032.html
Corvette,Convertible,48500,1961,1961,manual,convertible,Unknown,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/windsor-1961-corvette-convertible/7835139876.html
Lexus,rx 450h,13950,2015,165000,automatic,SUV,excellent,6,hybrid,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2015-lexus-rx450h-hybrid/7835139705.html
Toyota,tacoma 4wd,17000,2001,57000,automatic,pickup,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/hayward-2001-toyota-tundra-47l-rwd/7835138432.html
Infinity,q56,4500,2010,151500,automatic,SUV,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/fremont-2010-infinity-q56/7835137701.html
Honda,pilot exl 4wd,6000,2003,96000,automatic,minivan,good,6,gas,Unknown,salvage,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2003-honda-odyssey-ex-35/7835137196.html
Honda,pilot exl 4wd,3750,2005,206243,automatic,SUV,good,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/santa-clara-2005-honda-pilot/7835136963.html
Volkswagen,eurovan,19000,2000,151000,automatic,van,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2000-volkswagen-eurovan/7835135646.html
Chevorlet,Silverado,8500,2004,67780,automatic,pickup,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2004-chevrolet-silverado/7835135583.html
Honda,pilot exl 4wd,10000,2011,113000,automatic,SUV,excellent,4,gas,5J6RE3H57BL019554,clean,https://sfbay.craigslist.org/sby/cto/d/campbell-honda-crv-2011/7835133724.html
Honda,pilot exl 4wd,13000,2016,76200,automatic,hatchback,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/san-rafael-2016-honda-fit-ex-hatchback/7835133138.html
Mazda,cx-50,3000,2009,196000,automatic,convertible,salvage,Unknown,gas,Unknown,salvage,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-09-mazda-miata-196k-miles/7835132495.html
Honda,pilot exl 4wd,7000,2009,160239,manual,sedan,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/pen/cto/d/san-bruno-honda-civic-dr-manual/7835131646.html
Honda,pilot exl 4wd,8000,2013,160000,automatic,sedan,fair,6,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/concord-2013-honda-accord-drives-great/7835131144.html
Toyota,tacoma 4wd,10000,2018,72092,automatic,hatchback,like new,4,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/antioch-toyota-corolla-im-208/7835130962.html
Tesla,X,25000,2021,71000,other,SUV,excellent,Unknown,electric,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2021-tesla/7835130582.html
"Mercury,",capri,1,1973,12000,manual,coupe,fair,6,gas,Unknown,rebuilt,https://sfbay.craigslist.org/sby/cto/d/san-jose-1973-mercury-capri/7835130576.html
Chevrolet,stylemaster,18500,2005,130000,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/morgan-hill-2005-chevrolet-corvette/7835130526.html
Subaru,outback,4200,2002,126000,automatic,SUV,Unknown,4,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/union-city-2002-subaru-forester-awd-low/7835130385.html
Lexus,rx 450h,23400,2011,46369,automatic,SUV,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/los-gatos-2011-lexus-gx460-awd/7835129498.html
Ford,Unknown,2200,2012,199000,automatic,sedan,Unknown,6,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/san-leandro-2012-ford-fusion-sel-v6/7835129390.html
Honda,pilot exl 4wd,6499,2012,78240,automatic,sedan,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/pen/cto/d/millbrae-2012-honda-civic-lx-low-78k/7835129382.html
Volkswagen,eurovan,750,1991,183870,manual,convertible,fair,4,gas,WVWCC5156MK004642,clean,https://sfbay.craigslist.org/eby/cto/d/brentwood-1991-vw-cabriolet-for-repair/7835129349.html
Chevrolet,stylemaster,65000,2023,2600,automatic,pickup,like new,8,gas,3GCUDFEL4PG194856,salvage,https://sfbay.craigslist.org/eby/cto/d/knightsen-2023-chevy-silverado-handicap/7835129006.html
Honda,pilot exl 4wd,7495,2009,90012,automatic,minivan,good,6,gas,5FNRL38719B033315,clean,https://sfbay.craigslist.org/pen/cto/d/mountain-view-2009-honda-odyssey-ex/7835128887.html
Porsche,968,19000,1992,128500,manual,coupe,good,4,gas,WP0AA2963NS820282,missing,https://sfbay.craigslist.org/nby/cto/d/el-verano-1992-porsche-968-race-car/7835128304.html
Toyota,tacoma 4wd,32500,2015,91500,automatic,minivan,excellent,6,gas,5TDKK3DC5FS567531,salvage,https://sfbay.craigslist.org/eby/cto/d/knightsen-2015-toyota-sienna-handicap/7835128260.html
Toyota,tacoma 4wd,11800,2013,49000,automatic,sedan,like new,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/campbell-toyota-corolla-le-low-miles/7835128188.html
Subaru,outback,11750,2012,111025,manual,hatchback,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2012-subaru-impreza-wrx/7835127743.html
Mercedes-Benz,glc 300 4matic al,5900,2002,83000,automatic,sedan,Unknown,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/newark-2002-mercedes-benz-k-miles/7835127689.html
Ford,Unknown,35000,2016,77000,manual,coupe,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/morgan-hill-whipple-supercharged-2016/7835127449.html
Mazda,cx-50,6600,2011,28000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/oakland-2011-mazda-mazda2-low-miles/7835127361.html
Honda,pilot exl 4wd,16500,2017,54000,automatic,SUV,like new,4,gas,7FARW5H36HE010034,salvage,https://sfbay.craigslist.org/eby/cto/d/knightsen-2017-honda-cr-lx-miles/7835127194.html
Toyota,tacoma 4wd,38500,2021,55000,automatic,minivan,excellent,4,hybrid,5TDDSKFC1MS013478,salvage,https://sfbay.craigslist.org/eby/cto/d/antioch-2021-toyota-sienna-xse-hybrid/7835127097.html
Volkswagen,eurovan,3800,2013,149000,automatic,sedan,fair,5,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-volkswagen-passat-se-25l/7835126831.html
Mercedes-Benz,glc 300 4matic al,13499,2016,74000,automatic,sedan,good,4,gas,Unknown,salvage,https://sfbay.craigslist.org/sby/cto/d/san-jose-2016-mercedes-benz-300-sedan/7835126651.html
Honda,pilot exl 4wd,1,1987,184150,manual,hatchback,fair,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-1987-honda-crx/7835126608.html
Ford,Unknown,34500,1966,41418,automatic,coupe,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/visalia-1966-ford-mustang-coupe/7835126590.html
Chevrolet,stylemaster,21900,2005,106000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-jose-2005-chevrolet-silverado/7835126567.html
Toyota,tacoma 4wd,6000,2010,196542,automatic,SUV,good,6,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/santa-cruz-2010-highlander-clean-title/7835126109.html
Mercedes-Benz,glc 300 4matic al,5500,2006,114000,automatic,sedan,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/guerneville-2006-mercedes-benz-s350/7835126079.html
Chevy,Unknown,750,2012,131000,automatic,truck,fair,6,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/hayward-2012-silverado-v6-base/7835125411.html
Volkswagen,eurovan,1400,1973,77777,manual,Unknown,fair,4,gas,Unknown,missing,https://sfbay.craigslist.org/sby/cto/d/mountain-view-1973-sport-beetle-vw-bug/7835125322.html
