Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Dodge,Unknown,6500,2014,145000,automatic,minivan,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/phoenix-2014-dodge-grand-caravan-30/7836360375.html
Nissan,rogue sport,7700,2017,159000,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-2017-nissan-altima-25-sl-in/7836360228.html
Jeep,wrangler,6000,1999,216482,automatic,SUV,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/surprise-1999-jeep-grand-cherokee/7836360132.html
Ford,Unknown,5500,1987,152000,manual,Unknown,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/goodyear-1987-bronco-ii-bronco-obs/7836357194.html
Chevy,cruze lt,12500,2014,165000,automatic,pickup,Unknown,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2014-chevy-silverado-double-cab/7836357153.html
Toyota,camry,4500,2004,138000,automatic,hatchback,good,4,hybrid,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-2004-toyota-prius-miles/7836357008.html
Honda,CR-V EX-L,19750,2019,45248,automatic,sedan,excellent,4,gas,JHMFC1F36KX011182,clean,https://phoenix.craigslist.org/evl/cto/d/chandler-2019-honda-civic-ex/7836355522.html
Jeep,wrangler,8700,2014,149000,automatic,SUV,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2014-jeep-grand-cherokee-4wd-v6/7836353410.html
Toyota,camry,5500,2008,224000,automatic,Unknown,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2008-rav/7836352657.html
Dodge,Unknown,4900,2006,171000,automatic,pickup,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2006-dodge-dakota-slt/7836352041.html
Toyota,camry,28000,2007,125000,automatic,offroad,like new,6,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/fountain-hills-2007-toyota-fj-cruiser/7836351909.html
Accent,corolla camry civic,8300,2017,89720,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-2017-hyundai-accent-value/7836351823.html
Ford,Unknown,21500,2024,13000,automatic,SUV,excellent,3,gas,Unknown,rebuilt,https://phoenix.craigslist.org/cph/cto/d/tempe-2024-ford-escape-st-line/7836351545.html
Dodge,Unknown,16500,2012,143000,automatic,truck,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-2012-ram-x4-new-top-end-motor/7836350922.html
Porsche,speedster,350000,1957,16413,manual,convertible,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/scottsdale-porsche-1957-speedster-yep/7836347898.html
Mercedes-Benz,sl500,7800,2020,102000,automatic,sedan,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2010-mercedes-benz-c300-only/7836347156.html
Volvo,c30 rdesign 2dr hatchback,13500,2013,129157,manual,hatchback,excellent,5,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/glendale-2013-volvo-c3o-design-speed/7836345012.html
Jeep,wrangler,14500,2008,79000,automatic,SUV,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-lifted-jeep-wrangler-unlimited/7836344625.html
Ford,Unknown,4500,2009,197200,automatic,pickup,Unknown,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2009-ford-150-xl-mechanic/7836344384.html
Honda,CR-V EX-L,6500,2007,138000,automatic,minivan,excellent,6,gas,Unknown,rebuilt,https://phoenix.craigslist.org/evl/cto/d/gilbert-2007-honda-odyssey-touring/7836343097.html
Firetruck,Unknown,15500,1948,12345,manual,truck,fair,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-1948-crosley-fire-truck/7836342992.html
