Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Mercury,grand marquis,3500,2001,136000,automatic,sedan,good,8,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/novi-2001-mercury-grand-marquis-crown/7836047398.html
Jeep,grand cherokee,30450,2021,45050,automatic,pickup,excellent,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/troy-21-jeep-gladiator-80th-anniversary/7836038889.html
Lexus,ls 460,8800,2007,137228,automatic,sedan,like new,8,gas,Unknown,rebuilt,https://detroit.craigslist.org/mcb/cto/d/warren-2007-lexus-ls-460l-v8-luxury/7836031874.html
Chevrolet,tahoe,3500,1988,117460,automatic,coupe,fair,8,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/redford-1988-corvette-does-not-run/7836030685.html
Ford,Unknown,11000,2020,137949,automatic,SUV,good,6,gas,1FM5K8AB1LGC36226,clean,https://detroit.craigslist.org/okl/cto/d/southfield-2020-ford-police-interceptor/7836027571.html
Chevrolet,tahoe,2500,2007,175000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-2007-chevrolet-trailblazer/7836026350.html
Chevrolet,tahoe,9000,2014,111898,automatic,sedan,excellent,4,gas,2G1115SL0E9255288,clean,https://detroit.craigslist.org/mcb/cto/d/southfield-2014-chevrolet-impala/7836022217.html
Ford,Unknown,2500,1989,2000,automatic,SUV,fair,8,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/wixom-1989-ford-bronco-eddie-bauer-with/7836021481.html
Toyota,camry solara,9750,2017,152000,automatic,Unknown,good,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/marine-city-2017-toyota-carolla-im/7836019244.html
Cadillac,SRX Luxury,10000,2008,170000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/ferndale-cadillac-escalade/7836018052.html
Toyota,camry solara,4000,2007,125100,automatic,SUV,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/detroit-looking-for-car-buyers/7836005611.html
Ford,Unknown,6500,2015,209000,automatic,van,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/richmond-2015-ford-transit-cargo-van/7836004065.html
Subaru,Crosstrek,14500,2017,42995,automatic,SUV,excellent,6,gas,4S4BSEKC3H3424222,rebuilt,https://detroit.craigslist.org/okl/cto/d/farmington-2017-subaru-outback-36r/7836001539.html
Ford,Unknown,13500,2014,108000,automatic,pickup,good,6,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/brighton-2014-ford-f150-4x4-108k/7835994895.html
Mercedes,Benz 450SL,11000,2011,43500,automatic,Unknown,like new,6,gas,Unknown,rebuilt,https://detroit.craigslist.org/wyn/cto/d/dearborn-2011-mercedes-benz-class-300/7835967536.html
Toyota,camry solara,2500,2003,200000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2003-toyota-sequoia/7835967534.html
Dodge,durango r/t,10500,2014,98100,automatic,sedan,Unknown,8,gas,Unknown,salvage,https://detroit.craigslist.org/mcb/cto/d/utica-2014-dodge-charger-t-awd/7835963296.html
Chevy,malibu lt,1799,2003,170000,automatic,SUV,good,6,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/inkster-2003-chevrolet-blazer-ford/7835961096.html
Chrysler,concorde,1799,2002,200000,automatic,minivan,good,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/inkster-2002-chrysler-town-country/7835960517.html
Jeep,grand cherokee,4800,2015,163500,automatic,SUV,good,4,gas,1C4PJMCB7FW668223,clean,https://detroit.craigslist.org/mcb/cto/d/clinton-township-2015-jeep-cherokee/7835955102.html
Tesla,Model X Long Range,Unknown,2020,56000,automatic,Unknown,Unknown,Unknown,electric,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/detroit-tesla-model-2020-long-range/7835945842.html
