Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Mercedes,benz sl500,6800,2009,96,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/margate-2009-mercedes-benz-c300-luxury/7833340343.html
Mazda,3,2700,2011,143177,automatic,hatchback,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/pompano-beach-mazda/7833339951.html
Hyundai,sonata,3900,2012,144271,automatic,sedan,Unknown,4,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/pompano-beach-hyunda-accent/7833339742.html
Toyota,Tundra SR5,2700,1999,140000,automatic,Unknown,good,Unknown,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-toyota-rav-1999/7833338108.html
Mercedes,benz sl500,4000,2007,180000,automatic,van,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/boca-raton-2007-mercedez-benz-350/7833329742.html
Toyota,Tundra SR5,3400,2006,120000,automatic,sedan,like new,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2006-toyota-camry-for/7833328924.html
Gmc,Sierra 1 Ton Work Truck,25000,2022,12400,automatic,SUV,Unknown,Unknown,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/hialeah-2022-gmc-terrain/7833327787.html
Nissan,altima,9500,2018,88000,automatic,SUV,excellent,4,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/miami-nissan-rogue-2018-awd-impecable/7833326061.html
Jeep,grand cherokee limited,14500,2015,158000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-jeep-wrangler/7833320014.html
Ford,f-150,8000,2001,15000,automatic,Unknown,excellent,Unknown,diesel,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2001-utility-50-stainless-spread/7833319813.html
Campervan,road trek,14500,2002,143000,automatic,van,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2002-roadtrek-190-versatile/7833314839.html
Mercedes-Benz,s550,15900,2016,120000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/port-saint-lucie-2016-mercedes-benz/7833313334.html
Mitsubishi,eclipse,4500,2011,125000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-mitsubishi-eclipse-2011/7833312423.html
Nissan,altima,9800,2021,105281,automatic,van,like new,4,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/miami-2021-nissan-nv-200-sv/7833310346.html
Mercury,mariner,1300,2006,195000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2006-mercury-mariner-suv/7833299117.html
Nissan,altima,1500,2008,210000,automatic,sedan,fair,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2008-nissan-altima-needs/7833286938.html
Mercedes-Benz,s550,9500,2013,120000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/port-saint-lucie-2013-mercedes-benz/7833271437.html
Volkswagen,Tiguan w/ Auto,6495,2016,120000,automatic,SUV,like new,4,gas,WVGBV7AX6GW566200,clean,https://miami.craigslist.org/mdc/cto/d/delray-beach-2016-volkswagen-tiquan-all/7833262479.html
Hyundai,sonata,10,2017,70255,automatic,Unknown,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2017-hyundai-elantra/7833256670.html
Dodge,ram 2500 4x4,8500,2008,174000,automatic,pickup,excellent,8,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2008-dodge-ram-2500-st/7833255097.html
Ram,1500,19500,2014,126696,automatic,pickup,excellent,6,diesel,1C6RR7PM4ES314140,clean,https://miami.craigslist.org/pbc/cto/d/jupiter-2014-ram-1500-limited-ecodiesel/7833251474.html
Chrysler,300 300c,4750,2014,140000,automatic,minivan,like new,6,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/miami-2014-chrysler-town-country/7833250619.html
Nissan,altima,6350,2017,122487,automatic,sedan,good,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-gardens-2017-nissan-altima-25-sr/7833250471.html
Toyota,Tundra SR5,7000,2004,120900,automatic,truck,good,8,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/plantation-toyota-tundra-2004/7833250025.html
Toyota,Tundra SR5,7000,2007,147000,automatic,SUV,fair,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-toyota-4runner/7833247012.html
Bmw,430i,15000,2018,98000,manual,coupe,like new,4,gas,Unknown,rebuilt,https://miami.craigslist.org/brw/cto/d/hollywood-2018-bmw-430i-hollywood/7833245797.html
Tesla,MODEL X,13000,2019,73000,other,sedan,fair,Unknown,electric,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2019-tesla-model/7833243515.html
Ford,f-150,26850,2021,33000,automatic,coupe,like new,8,gas,1FA6P8CF6M5128360,clean,https://miami.craigslist.org/mdc/cto/d/miami-2021-ford-mustang-gt-automatic-red/7833231014.html
Hyundai,sonata,17000,2022,42500,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/west-palm-beach-hyundai-elantra/7833229431.html
Jaguar,XF 3.0 Portfolio,11995,2015,71,automatic,sedan,like new,6,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/saint-petersburg-2015-jaguar-xf/7833228224.html
Jeep,grand cherokee limited,4995,2015,115000,automatic,SUV,good,4,gas,Unknown,rebuilt,https://miami.craigslist.org/brw/cto/d/hollywood-jeep-compass-2015-automatic/7833224684.html
Chevrolet,Uplander APV Extended Wheelbase,3150,2008,86337,automatic,sedan,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2008-chevy-malibu-086kmi/7833219691.html
Hummer,H2 SUV,26999,2006,66000,automatic,SUV,excellent,8,gas,5GRGN23U86H101631,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2006-hummer-h2-suv-only-66k/7833217293.html
Lincoln,town car executive,5500,2006,118000,automatic,sedan,good,8,gas,1LNHM82W96Y650524,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-lincoln-towncar/7833213938.html
Genesis,G70 2.0T,20900,2021,44000,automatic,sedan,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-2021-genesis-g70-20t/7833209053.html
Chrysler,300 300c,4999,1999,76000,automatic,convertible,excellent,6,gas,3C3EL55H3XT574912,clean,https://miami.craigslist.org/brw/cto/d/hollywood-1999-chrysler-sebring/7833204314.html
Nissan,altima,6500,2014,94000,automatic,SUV,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/coral-springs-2014-nissan-rogue/7833203960.html
Ford,f-150,15500,2016,117800,automatic,van,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2016-ford-transit-connect-xlt/7833193832.html
Chevy,s10,2500,1998,217000,automatic,van,good,8,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-chevy-van/7833193301.html
Ford,f-150,6900,2002,98000,manual,pickup,like new,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2002-ford-150-crew-cab/7833187996.html
Dodge,ram 2500 4x4,8300,2018,113000,automatic,minivan,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-minivan-dodge-grand-caravan-gt/7833187180.html
Buick,Enclave CXL,2399,2011,152376,automatic,SUV,good,6,gas,5GAKRBED6BJ293326,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2011-buick-enclave-cxl-1xl/7833179873.html
Ford,f-150,14500,2019,75000,automatic,SUV,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-2019-ford-edge-titanium/7833177878.html
Vw,jetta,4950,2017,109000,automatic,sedan,good,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2017-vw-jetta/7833174441.html
Toyota,Tundra SR5,1800,2004,203000,automatic,sedan,good,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-toyota-corolla-2004-mechanic/7833173416.html
Bmw,430i,16499,2012,69727,automatic,convertible,excellent,8,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2012-bmw-series-650i-convertible/7833172909.html
Chevrolet,Uplander APV Extended Wheelbase,6900,2002,263852,automatic,truck,good,8,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2002-chevrolet-1500hd-ls/7833171222.html
Jeep,grand cherokee limited,5200,2001,147000,automatic,SUV,excellent,6,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/miami-2001-jeep-cherokee-xj-2wd/7833170529.html
Saturn,Ion,2500,2004,117000,automatic,sedan,good,4,gas,1G8AJ52F84Z159621,clean,https://miami.craigslist.org/mdc/cto/d/miami-saturn-ion-2004/7833168501.html
Cadillac,escalade,5600,2010,131000,automatic,Unknown,good,8,other,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-cadillac-escalade-2010/7833168450.html
Ford,f-150,6200,2012,84000,automatic,Unknown,good,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-ecoboost-35/7833167591.html
Acura,tl,3500,2009,199000,automatic,Unknown,good,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-acura-tl-2009/7833166328.html
Cadillac,escalade,5000,2008,141000,automatic,Unknown,good,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-cadillac-escalade-esv-2008/7833165294.html
Hyundai,sonata,4500,2015,126000,automatic,coupe,good,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-hyundai-veloster-2015/7833164688.html
Acura,tl,3000,2006,163000,automatic,SUV,good,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-acura-mdx-2006/7833163947.html
Toyota,Tundra SR5,19518,2018,32000,automatic,sedan,like new,4,gas,4T1B11HK0JU133137,clean,https://miami.craigslist.org/mdc/cto/d/miami-perfect-condition-2018-toyota/7833157520.html
Freightliner,cascadia,35000,2012,200000,automatic,truck,excellent,6,diesel,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-truck-for-sale/7833156669.html
Toyota,Tundra SR5,4800,2007,142000,automatic,SUV,good,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hallandale-2007-toyota-rav-limited/7833156444.html
Honda,pilot,6900,2013,129000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hallandale-2013-honda-pilot-exl-row/7833156064.html
Hyundai,sonata,300,2019,77000,automatic,Unknown,like new,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2019-hyundai-elantra-300-week/7833150771.html
Land Rover,discovery sport,12800,2018,87000,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-land-rover-discover-sport-low/7833149708.html
Toyota,Tundra SR5,4900,2009,120000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2009-toyota-camry/7833138734.html
Chevy,s10,2800,2013,120000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2013-chevy-cruze/7833136775.html
Ford,f-150,28000,1964,56000,manual,convertible,excellent,8,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/homestead-1964-falcon-convertible/7833131983.html
Toyota,Tundra SR5,7500,1999,186000,manual,SUV,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-toyota-4runner-1999-manual/7833131371.html
F150,Unknown,3999,2009,2,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-ford-150/7833129027.html
