Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Ford,f350 super duty,7000,2004,235000,automatic,pickup,good,8,diesel,Unknown,clean,https://dallas.craigslist.org/mdf/cto/d/arlington-2004-f350/7836293651.html
Ford,f350 super duty,9750,2015,82988,automatic,van,excellent,4,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/flint-2015-ford-transit-connect-xl/7836292245.html
Toyota,Camry,6990,2009,116645,automatic,sedan,good,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/hurst-2009-toyota-camry/7836292164.html
Ford,f350 super duty,12900,1955,32000,automatic,sedan,good,8,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/honey-grove-1955-ford-fairlane/7836292033.html
Ford,f350 super duty,3500,2007,190000,automatic,SUV,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/dallas-2007-eddie-bauer-ford-expedition/7836283271.html
Bmw,320i,8500,1998,73000,automatic,convertible,excellent,6,gas,4USCJ3339WLG20156,clean,https://dallas.craigslist.org/dal/cto/d/richardson-1998-bmw-z3/7836282994.html
Cadillac,Escalade Premium,10500,2011,194000,automatic,SUV,good,8,gas,1GYS4CEF8BR158591,clean,https://dallas.craigslist.org/dal/cto/d/richardson-2011-cadillac-escalade/7836282734.html
Infinity,G37 convertible,10600,2010,98000,automatic,coupe,excellent,6,gas,JN1CV6FE8AM354012,clean,https://dallas.craigslist.org/dal/cto/d/richardson-2010-infiniti-g37-convertible/7836282505.html
Chevrolet,silverado 1500,23900,2021,91103,automatic,pickup,excellent,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2021-chevrolet-silverado/7836281831.html
Ford,f350 super duty,25000,2004,97000,automatic,pickup,excellent,Unknown,diesel,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/decatur-2004-ford-f350-60/7836280721.html
Mercedes,benz s550,6900,2008,200000,automatic,sedan,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/aubrey-2008-mercedes-benz-s550-amg/7836280516.html
Chevrolet,silverado 1500,17500,2017,129444,automatic,SUV,good,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2017-chevrolet-tahoe/7836278871.html
Honda,CR-V EX,6999,2012,154000,automatic,coupe,like new,6,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/irving-2012-honda-accord-exl-coupe/7836277426.html
Ford,f350 super duty,14800,2004,172000,manual,pickup,excellent,8,diesel,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/jacksonville-2004-f250-6speed-diesel/7836276006.html
Imperial,crown coupe,8950,1962,100,automatic,Unknown,good,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/sdf/cto/d/arlington-1962-imperial-crown-hampton/7836268330.html
Chevrolet,silverado 1500,37500,1972,4200,automatic,pickup,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/lancaster-1972-chevy-cheyenne-c20/7836267626.html
Hyundai,Elantra,3900,2013,275000,automatic,sedan,good,4,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/burleson-2013-hyundai-sonata-se/7836265385.html
Cj-7,Unknown,8000,1982,107000,manual,offroad,good,4,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/frisco-1982-cj-jeep/7836259226.html
Ford,f350 super duty,10500,2000,315000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/carrollton-flat-bed-reduced/7836255754.html
Ford,f350 super duty,10500,2000,315000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/carrollton-flat-bed-reduced/7836254671.html
Ford,f350 super duty,3850,2009,220000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/mdf/cto/d/mckinney-2009-ford-edge-sel-v6-35-runs/7836249553.html
Nissan,versa sv,2900,2003,220000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/mdf/cto/d/mckinney-2003-nissan-altima-25/7836249128.html
Bmw,320i,3500,2001,174500,automatic,sedan,Unknown,Unknown,gas,Unknown,rebuilt,https://dallas.craigslist.org/dal/cto/d/rockwall-2001-bmw-740il/7836243012.html
Mazda,mx-5 miata,7900,2013,157000,manual,convertible,excellent,4,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2013-mazda-mx5-miata-sport/7836241766.html
