Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Toyota,Prius 5 Hybrid,3700,2006,234000,automatic,SUV,good,6,gas,JTEEP21A660139722,clean,https://columbus.craigslist.org/cto/d/columbus-2006-toyota-highlander-limited/7837105854.html
Buick,lesabre 4dr sdn custom,2800,2002,197000,automatic,sedan,good,6,gas,1G4HP54K124223694,clean,https://columbus.craigslist.org/cto/d/columbus-2002-buick-lesabre/7837066706.html
Ford,f150 svt raptor,10000,1987,519,automatic,SUV,good,6,gas,1FMCU14T8HUA52228,clean,https://columbus.craigslist.org/cto/d/columbus-1987-ford-bronco-ii-xlt/7837066493.html
Hyundai,sonata limited,1500,2012,145000,automatic,SUV,Unknown,Unknown,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2012-hyundai-tucson/7837055345.html
Jeep,wrangler unlimited sahara 4x4,13950,2002,103000,manual,SUV,excellent,Unknown,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/south-lebanon-jeep-wrangler-all-custom/7837051956.html
Audi,Q5 Q5 quattro Premium Plus,18000,2018,66000,automatic,SUV,excellent,4,gas,WA1BNAFY3J2011801,clean,https://columbus.craigslist.org/cto/d/pickerington-2018-audi-q5-20t-quattro/7836955004.html
Chevrolet,silverado 1500,6800,2015,100000,automatic,sedan,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/canal-winchester-2015-chevrolet-impala/7836943166.html
Ford,f150 svt raptor,6000,2013,150000,automatic,Unknown,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/newark-2013-ford-flex-clean-car/7836932743.html
Honda,Accord EX,5000,2013,132000,automatic,sedan,good,4,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2013-honda-civic-good-fair/7836895619.html
Chevy/Ford,Unknown,25000,2019,119000,automatic,truck,excellent,8,gas,Unknown,lien,https://columbus.craigslist.org/cto/d/grove-city-gutter-trucks-for-sale-by/7836863370.html
Jeep,wrangler unlimited sahara 4x4,10800,2018,85000,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/south-portsmouth-2018-jeep-renegade/7836858094.html
