Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Subaru,Outback 2015,15500,2015,54000,automatic,SUV,new,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/santee-subaru-outback-2015/7836377115.html
Saturn,vue,5700,2007,100000,automatic,SUV,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/encinitas-2007-saturn-vue-suv-one-owner/7836375869.html
Ford,f450 super duty,3950,2005,100000,automatic,SUV,like new,6,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2005-ford-explorer-ttulo/7836370055.html
Chevy,tahoe,6500,2003,220000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/temecula-2002-chevy-silverado-1500/7836368320.html
Toyota,Unknown,4500,2010,220000,automatic,hatchback,Unknown,Unknown,gas,Unknown,salvage,https://sandiego.craigslist.org/csd/cto/d/oceanside-2010-toyota-prius/7836363619.html
Nissan,Rogue,6900,2013,107503,automatic,SUV,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2013-nissan-rogue-se-awd/7836362567.html
Ford,f450 super duty,17500,2019,40000,automatic,wagon,salvage,4,gas,Unknown,rebuilt,https://sandiego.craigslist.org/csd/cto/d/san-diego-2019-ford-transit-connect/7836361672.html
Infiniti,G37,3250,2002,100000,automatic,sedan,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2002-infiniti-l35-ttulo/7836360970.html
Bmw,335i,3700,2011,211412,automatic,sedan,like new,6,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/oceanside-2011-bmw-328xi-awd-e90/7836359125.html
Ford,f450 super duty,6600,2009,150000,automatic,SUV,Unknown,8,diesel,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/fallbrook-2009-ford-f550-diesel-4x4/7836358100.html
Acura,MDX,9000,2012,137000,automatic,SUV,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2012-acura-mdx/7836357081.html
Jaguar,xf,3750,1984,189000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/el-cajon-1984-jaguar-xj6-iii/7836356783.html
Ezgo,golf cart,9500,2005,164859,automatic,van,fair,4,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/el-cajon-chevrolet-express-cutaway-van/7836355798.html
Chevy,tahoe,27000,1968,54000,automatic,truck,like new,8,gas,136808Z128550,lien,https://sandiego.craigslist.org/csd/cto/d/poway-1968-el-camino/7836350824.html
Honda,Civic LX,5255,2006,257123,automatic,SUV,good,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/poway-honda-element-2006-ex-awd-poway/7836349843.html
Honda,Civic LX,5500,2013,135000,automatic,sedan,salvage,4,gas,Unknown,salvage,https://sandiego.craigslist.org/csd/cto/d/san-diego-2013-honda-accord-lx-needs/7836348550.html
Subaru,Outback 2015,8500,2014,93000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2014-subaru-impreza-pzav-20/7836348282.html
Toyota,Unknown,1300,1998,232056,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-toyota-runs-drives-smogged/7836345683.html
Volkswagon,beetle cabriolet,9500,1971,45054,manual,convertible,good,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-1971-volkswagen-cabriolet-nice/7836344328.html
Chevrolet,corvette,12500,1950,12345,manual,Unknown,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/spring-valley-1950-chevrolet/7836341443.html
