Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Audi,a4,4500,2011,76000,automatic,sedan,Unknown,6,gas,Unknown,salvage,https://philadelphia.craigslist.org/cto/d/philadelphia-2011-audi-a6-quattro-30t/7835724389.html
Ford,edge sel,6000,2004,210000,automatic,truck,fair,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-ford-truck/7835709936.html
Bmw,3 series,1500,2007,195000,automatic,SUV,fair,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2007-bmw-x5-mechanic/7835685305.html
Ford,edge sel,2100,2005,107352,automatic,pickup,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/lansdale-2005-ford-f150-pickup-2wd-half/7835682528.html
Chevrolet,SILVERADO 1500,3000,2004,190000,automatic,truck,good,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/lansdale-2004-chevrolet-box-truck/7835681708.html
Audi,a4,5999,2008,117000,automatic,wagon,good,6,gas,Unknown,rebuilt,https://philadelphia.craigslist.org/cto/d/philadelphia-2008-audi-a4-32v6-wagon/7835677619.html
Toyota,prius prime,5000,2003,187555,automatic,SUV,good,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/elkins-park-2003-toyota-4runner-v8-sr5/7835663130.html
Honda,odyssey,25000,2001,42000,manual,Unknown,excellent,4,gas,Unknown,rebuilt,https://philadelphia.craigslist.org/cto/d/philadelphia-2001-honda-s2000/7835649663.html
Honda,odyssey,5900,2012,182000,automatic,minivan,like new,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2012-honda-odyssey-ex-clean/7835648075.html
Chevrolet,SILVERADO 1500,22500,1973,7000,automatic,convertible,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/towson-73-corvette-convertible/7835640489.html
Ford,edge sel,8900,1995,173000,manual,coupe,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/west-chester-mustang-gt-supercharged/7835638863.html
Jeep,Wrangler X,3500,2005,170000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/newark-2005-jeep-cherokee-hemi-57-im/7835635500.html
Chrysler,town&country,3000,2005,190640,automatic,van,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2005-chrysler-town-and/7835626715.html
Nissan,rogue,7995,2014,154229,automatic,SUV,Unknown,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/lansdowne-2014-nissan-pathfinder/7835617221.html
Ford,edge sel,10500,2003,116000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/towson-03-ford-f350-xl-super-duty-dump/7835613111.html
Toyota,prius prime,24995,2010,106590,automatic,pickup,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/valley-forge-2010-toyota-tundra-crewmax/7835600602.html
Toyota,prius prime,9500,2010,150000,automatic,minivan,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/west-chester-2010-toyota-sienna-le-awd/7835600158.html
Jeep,Wrangler X,2950,2014,185000,automatic,SUV,fair,4,gas,1C4PJMCB0EW145978,clean,https://philadelphia.craigslist.org/cto/d/haverford-2014-jeep-cherokee-latitude/7835595591.html
Jeep,Wrangler X,4750,1994,186000,automatic,SUV,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/norristown-1994-jeep-cherokee/7835591847.html
Dodge,ram 2500,2900,2012,187000,automatic,minivan,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2012-dodge-caravan/7835589672.html
Chevy,Silverado 2500hd,2995,2012,168000,automatic,sedan,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2012-chevy-sonic/7835588542.html
Chevy,Silverado 2500hd,2400,2006,147000,automatic,sedan,fair,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2006-chevy-impala/7835579830.html
Ford,edge sel,4960,2003,192000,automatic,truck,excellent,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/blooming-glen-2003-ford-150/7835578841.html
Ford,edge sel,3800,1966,55000,automatic,Unknown,fair,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-66-ford-thunderbird/7835578368.html
Ford,edge sel,29500,1956,86000,automatic,convertible,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/blooming-glen-1956-ford-thunderbird/7835575245.html
Mercedes-Benz,E350,5500,2010,175000,automatic,SUV,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/lumberton-benz/7835570121.html
Bmw,3 series,9000,2012,128000,automatic,sedan,excellent,8,gas,Unknown,rebuilt,https://philadelphia.craigslist.org/cto/d/philadelphia-bmw-750i/7835536864.html
Mercedes-Benz,E350,10500,2012,14700,automatic,minivan,Unknown,Unknown,diesel,Unknown,clean,https://philadelphia.craigslist.org/cto/d/metuchen-2012-mercedes-benz-sprinter/7835515783.html
Toyota,prius prime,4200,2008,210000,automatic,SUV,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2008-toyota-rav4/7835499409.html
Chevy,Silverado 2500hd,41750,1965,55129,manual,pickup,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/ringoes-1965-chevy-c10/7835489024.html
Nissan,rogue,4500,2015,171467,automatic,minivan,excellent,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2015-nissan-quest-sv/7835478927.html
Buick,rendvous,1800,2004,139700,automatic,Unknown,fair,6,gas,Unknown,salvage,https://philadelphia.craigslist.org/cto/d/philadelphia-04-park-ave-runs-good/7835462138.html
Chevrolet,SILVERADO 1500,6500,2017,115000,automatic,sedan,excellent,4,gas,Unknown,rebuilt,https://philadelphia.craigslist.org/cto/d/clifton-heights-2017-chevrolet-malibu-ls/7835459515.html
Dodge,ram 2500,7000,2006,143600,automatic,pickup,good,8,gas,1D7HU18N76S663114,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-pick-up-truck-for-sale/7835457471.html
Saab,9-7x aero,9500,2008,122000,automatic,SUV,like new,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/warrington-2008-saab-7xtrailblazer/7835442799.html
Isuzu,npr,7500,2002,220000,automatic,truck,good,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/forest-grove-2002-isuzu-npr/7835414053.html
Lexus,rx 400h awd,22500,2017,48000,automatic,SUV,excellent,4,gas,JTJBARBZ4H2141320,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2017-lexus-nx-200t/7835410334.html
Ford,edge sel,15000,2016,180000,manual,van,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-cargo-van-2016-ford-250/7835408704.html
