Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Gmc,SIERRA,19000,2005,222289,automatic,pickup,good,8,diesel,Unknown,clean,https://seattle.craigslist.org/est/cto/d/preston-2005-gmc-sierra-2500-slt-66/7836240305.html
Toyota,Tundra Limited,2500,2005,300000,automatic,sedan,good,4,hybrid,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/tacoma-2005-prius/7836238835.html
Bmw,x5,34900,2018,49000,automatic,sedan,excellent,8,gas,Unknown,rebuilt,https://seattle.craigslist.org/tac/cto/d/tacoma-2018-bmw-m550i-xdrive-must-see/7836238461.html
Toyota,Tundra Limited,13900,2011,69914,automatic,pickup,good,4,gas,5TFTX4CN7BX002135,clean,https://seattle.craigslist.org/est/cto/d/kirkland-2011-toyota-tacoma-low-miles/7836237561.html
Chevy,express 1500,3500,2005,177217,automatic,SUV,fair,8,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-suburban-z71-4x4/7836237116.html
Subaru,legacy wagon,2950,2001,230000,manual,wagon,Unknown,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/issaquah-2002-subaru-impreza-sport/7836236164.html
Hyundai,sonata 2.0 se,2600,2002,197000,automatic,SUV,good,6,gas,Unknown,clean,https://seattle.craigslist.org/est/cto/d/issaquah-new-pump-and-timing-belt-2002/7836235916.html
Chevrolet,Colorado ZR2,2200,2006,136000,automatic,sedan,good,6,gas,2G1WU581469337867,clean,https://seattle.craigslist.org/see/cto/d/seattle-2006-chevy-impala/7836235561.html
Dodge,ram 1500,10888,2001,231890,automatic,pickup,good,6,diesel,1B7KC23621J613325,clean,https://seattle.craigslist.org/tac/cto/d/puyallup-2001-dodge-ram-2500-quad-cab/7836235252.html
Chevrolet,Colorado ZR2,6999,1987,160350,automatic,truck,Unknown,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/tacoma-chevrolet-r30-dually-dump-truck/7836234342.html
Toyota,Tundra Limited,45000,2020,55000,automatic,pickup,excellent,8,gas,Unknown,clean,https://seattle.craigslist.org/sno/cto/d/seabeck-2020-toyota-tundra-trd/7836233564.html
Nissan,altima sl,7500,2012,190650,automatic,van,good,8,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/edmonds-2012-nissan-nv2500-cargo-van-sv/7836232961.html
Infiniti,ex35,2000,2008,278000,automatic,Unknown,fair,6,gas,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/puyallup-2008-infiniti-ex-35/7836230539.html
Acura,MDX w/Tech Package,12250,2011,97150,automatic,SUV,excellent,6,gas,Unknown,clean,https://seattle.craigslist.org/est/cto/d/mill-creek-2011-acura-mdx-sh-awd-with/7836228216.html
Toyota,Tundra Limited,12900,2013,76300,automatic,SUV,like new,4,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-2013-toyota-rav4/7836228137.html
Pontiac,lemans,21999,1967,10000,automatic,coupe,good,8,gas,Unknown,clean,https://seattle.craigslist.org/kit/cto/d/nordland-rare-1967-pontiac-lemans-truly/7836227637.html
Chev,Duramax,10500,2002,203000,automatic,Unknown,excellent,8,diesel,Unknown,clean,https://seattle.craigslist.org/see/cto/d/mount-vernon-2002-chev-duramax/7836226516.html
Honda,civic lx,1,2018,131717,automatic,SUV,like new,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/kit/cto/d/knightsen-2018-honda-crv-touring-15/7836223938.html
Cadillac,eldorado,5200,1983,65000,automatic,coupe,good,8,gas,SEEP1CTURE0FT1TLE,clean,https://seattle.craigslist.org/kit/cto/d/port-orchard-1983-cadillac-eldorado/7836221240.html
Toyota,Tundra Limited,8000,1999,254900,manual,truck,good,4,gas,Unknown,clean,https://seattle.craigslist.org/skc/cto/d/renton-1999-toyota-tacoma-sr5-2wd-speed/7836220575.html
Ford,f350 super duty,21500,2002,130690,automatic,truck,good,8,diesel,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/puyallup-2002-ford-dually/7836219861.html
Porsche,924 Coupe,5800,1978,75000,automatic,coupe,good,Unknown,gas,SEET1TLE,clean,https://seattle.craigslist.org/kit/cto/d/port-orchard-1978-porsche-924-coupe/7836219536.html
Jeep,grand cherokee limited,16995,2010,99467,automatic,SUV,excellent,6,gas,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/puyallup-2010-jeep-wrangler-unlimited/7836219051.html
Honda,civic lx,3000,2005,160000,automatic,sedan,Unknown,4,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/puyallup-honda-accord/7836217622.html
Dodge,ram 1500,8000,1998,180000,manual,pickup,fair,6,diesel,1B7KF236XWJ188130,clean,https://seattle.craigslist.org/see/cto/d/langley-1998-dodge-quad-cab-2500/7836217408.html
Vw,beetle,14500,1975,1000,manual,bus,good,4,gas,Unknown,missing,https://seattle.craigslist.org/oly/cto/d/olympia-vw-bus/7836216749.html
Ford,f350 super duty,3500,2001,105000,automatic,wagon,excellent,6,gas,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/puyallup-01-ford-taurus-wagon-ses-clean/7836216642.html
Kia,optima,3200,2008,170000,automatic,hatchback,excellent,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/puyallup-2008-kia-spectra5-hatchback/7836216379.html
Subaru,legacy wagon,4950,2006,155000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/puyallup-2006-subaru-forrester-awd-one/7836216332.html
Toyota,Tundra Limited,9400,2004,54682,automatic,sedan,excellent,4,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/puyallup-2004-toyota-camry-le-54k/7836216269.html
Jeep,grand cherokee limited,9000,1974,16685,automatic,SUV,good,8,gas,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/tacoma-1974-jeep-cherokee-360-amc-v8-9k/7836213400.html
